CIK,start_date,start_price,six_month_price,three_year_price,return_6m,return_3y,random_predict,lgbm_predict,nn_predict,random_desired_invest,random_actual_invest,random_profit_this_ipo,random_cumulative_profit,random_capital_after_ipo,lgbm_desired_invest,lgbm_actual_invest,lgbm_profit_this_ipo,lgbm_cumulative_profit,lgbm_capital_after_ipo,nn_desired_invest,nn_actual_invest,nn_profit_this_ipo,nn_cumulative_profit,nn_capital_after_ipo,lgbm_prob_6m,lgbm_prob_3y,nn_prob_6m,nn_prob_3y,true_6m,true_3y
1722731,2020-06-03,0.2500,0.3400,0.0100,0.3600,-0.9600,6M:0 3Y:0,6M:1 3Y:0,6M:1 3Y:0,0.0000,0.0000,0.0000,4934.3852,104934.3852,100.0000,100.0000,36.0000,50399.9083,150399.9083,100.0000,100.0000,36.0000,43396.1240,143396.1240,0.6935,0.0656,0.5219,0.4588,1,0
1488917,2010-08-13,3.9800,3.6100,1.1500,-0.0930,-0.7111,6M:0 3Y:0,6M:0 3Y:0,6M:1 3Y:1,0.0000,0.0000,0.0000,4934.3852,104934.3852,0.0000,0.0000,0.0000,50399.9083,150399.9083,200.0000,200.0000,-80.4020,43315.7220,143315.7220,0.4833,0.1406,0.5323,0.7797,0,0
1585689,2013-12-12,41.7900,45.5400,52.4900,0.0897,0.2560,6M:0 3Y:0,6M:1 3Y:0,6M:1 3Y:0,0.0000,0.0000,0.0000,4934.3852,104934.3852,100.0000,100.0000,8.9734,50408.8818,150408.8818,100.0000,100.0000,8.9734,43324.6954,143324.6954,0.7770,0.1036,0.5379,0.3520,0,0
1398733,2018-07-25,16.0500,6.9200,3.5800,-0.5688,-0.7769,6M:1 3Y:0,6M:0 3Y:0,6M:0 3Y:1,100.0000,100.0000,-56.8847,4877.5005,104877.5005,0.0000,0.0000,0.0000,50408.8818,150408.8818,100.0000,100.0000,-77.6947,43247.0007,143247.0007,0.0703,0.3584,0.4989,0.5972,0,0
1727255,2024-04-29,1.0700,1.3500,0.5800,0.2617,-0.4579,6M:1 3Y:0,6M:0 3Y:0,6M:0 3Y:1,100.0000,100.0000,26.1682,4903.6687,104903.6687,0.0000,0.0000,0.0000,50408.8818,150408.8818,100.0000,100.0000,-45.7944,43201.2063,143201.2063,0.2644,0.1007,0.4891,0.5415,1,0
1684425,2017-09-21,128.2000,91.6000,23.4000,-0.2855,-0.8175,6M:0 3Y:0,6M:0 3Y:0,6M:1 3Y:0,0.0000,0.0000,0.0000,4903.6687,104903.6687,0.0000,0.0000,0.0000,50408.8818,150408.8818,100.0000,100.0000,-28.5491,43172.6572,143172.6572,0.0747,0.0027,0.5134,0.3247,0,0
1645260,2017-08-24,0.5000,0.8000,0.1300,0.6000,-0.7400,6M:1 3Y:0,6M:1 3Y:1,6M:1 3Y:1,100.0000,100.0000,60.0000,4963.6687,104963.6687,200.0000,200.0000,-14.0000,50394.8818,150394.8818,200.0000,200.0000,-14.0000,43158.6572,143158.6572,0.9156,0.8052,0.5193,0.5176,1,0
1593001,2015-08-21,0.8500,1.3700,0.3100,0.6118,-0.6353,6M:1 3Y:0,6M:0 3Y:0,6M:1 3Y:1,100.0000,100.0000,61.1765,5024.8452,105024.8452,0.0000,0.0000,0.0000,50394.8818,150394.8818,200.0000,200.0000,-2.3529,43156.3042,143156.3042,0.2704,0.0203,0.5418,0.5083,1,0
1795091,2024-08-01,2.5100,2.6000,1.6000,0.0359,-0.3625,6M:0 3Y:0,6M:1 3Y:0,6M:0 3Y:0,0.0000,0.0000,0.0000,5024.8452,105024.8452,100.0000,100.0000,3.5857,50398.4674,150398.4674,0.0000,0.0000,0.0000,43156.3042,143156.3042,0.8753,0.0292,0.4905,0.4224,1,0
1513845,2011-05-24,38.8400,21.6500,32.2100,-0.4426,-0.1707,6M:0 3Y:1,6M:0 3Y:0,6M:1 3Y:1,100.0000,100.0000,-17.0700,5007.7751,105007.7751,0.0000,0.0000,0.0000,50398.4674,150398.4674,200.0000,200.0000,-61.3285,43094.9757,143094.9757,0.1697,0.2486,0.5343,0.6604,0,0
1646188,2018-10-25,4.5000,6.0000,8.5600,0.3333,0.9022,6M:0 3Y:0,6M:1 3Y:1,6M:1 3Y:1,0.0000,0.0000,0.0000,5007.7751,105007.7751,200.0000,200.0000,123.5556,50522.0230,150522.0230,200.0000,200.0000,123.5556,43218.5312,143218.5312,0.9350,0.9605,0.5100,0.5835,1,1
1348911,2015-04-09,77.8400,57.4000,9.0600,-0.2626,-0.8836,6M:0 3Y:0,6M:0 3Y:0,6M:1 3Y:1,0.0000,0.0000,0.0000,5007.7751,105007.7751,0.0000,0.0000,0.0000,50522.0230,150522.0230,200.0000,200.0000,-114.6197,43103.9115,143103.9115,0.3631,0.0012,0.5431,0.6131,0,0
1835512,2021-04-26,9.8300,9.7400,1.3800,-0.0092,-0.8596,6M:0 3Y:0,6M:0 3Y:0,6M:0 3Y:0,0.0000,0.0000,0.0000,5007.7751,105007.7751,0.0000,0.0000,0.0000,50522.0230,150522.0230,0.0000,0.0000,0.0000,43103.9115,143103.9115,0.0146,0.0252,0.4654,0.2040,0,0
1854149,2023-04-04,45.1800,46.4400,51.7200,0.0279,0.1448,6M:0 3Y:1,6M:0 3Y:0,6M:0 3Y:0,100.0000,100.0000,14.4754,5022.2506,105022.2506,0.0000,0.0000,0.0000,50522.0230,150522.0230,0.0000,0.0000,0.0000,43103.9115,143103.9115,0.0197,0.0031,0.4554,0.2621,0,0
1853580,2021-07-21,9.9700,9.9500,11.0900,-0.0020,0.1123,6M:0 3Y:0,6M:0 3Y:0,6M:0 3Y:0,0.0000,0.0000,0.0000,5022.2506,105022.2506,0.0000,0.0000,0.0000,50522.0230,150522.0230,0.0000,0.0000,0.0000,43103.9115,143103.9115,0.0020,0.0008,0.4580,0.1962,0,0
1755237,2019-03-18,250.0000,222.8000,21.0000,-0.1088,-0.9160,6M:1 3Y:0,6M:0 3Y:0,6M:1 3Y:1,100.0000,100.0000,-10.8800,5011.3706,105011.3706,0.0000,0.0000,0.0000,50522.0230,150522.0230,200.0000,200.0000,-102.4800,43001.4315,143001.4315,0.0339,0.0938,0.5034,0.5773,0,0
1459839,2018-10-17,20.0600,16.8400,22.8500,-0.1605,0.1391,6M:0 3Y:0,6M:0 3Y:0,6M:1 3Y:0,0.0000,0.0000,0.0000,5011.3706,105011.3706,0.0000,0.0000,0.0000,50522.0230,150522.0230,100.0000,100.0000,-16.0518,42985.3797,142985.3797,0.1671,0.1306,0.5088,0.4864,0,0
1786205,2022-02-04,16.8000,20.1300,64.7600,0.1982,2.8548,6M:0 3Y:0,6M:0 3Y:0,6M:0 3Y:0,0.0000,0.0000,0.0000,5011.3706,105011.3706,0.0000,0.0000,0.0000,50522.0230,150522.0230,0.0000,0.0000,0.0000,42985.3797,142985.3797,0.0877,0.0250,0.4531,0.1709,1,1
1836478,2021-12-03,789.6000,796.0000,728.0000,0.0081,-0.0780,6M:0 3Y:0,6M:0 3Y:0,6M:0 3Y:0,0.0000,0.0000,0.0000,5011.3706,105011.3706,0.0000,0.0000,0.0000,50522.0230,150522.0230,0.0000,0.0000,0.0000,42985.3797,142985.3797,0.0070,0.0009,0.4640,0.1738,0,0
1537028,2014-08-08,221.2000,103.6000,65.6000,-0.5316,-0.7034,6M:0 3Y:0,6M:0 3Y:0,6M:1 3Y:0,0.0000,0.0000,0.0000,5011.3706,105011.3706,0.0000,0.0000,0.0000,50522.0230,150522.0230,100.0000,100.0000,-53.1646,42932.2151,142932.2151,0.0837,0.0292,0.5308,0.3815,0,0
1529274,2021-04-14,43.0000,24.8500,23.6700,-0.4221,-0.4495,6M:0 3Y:0,6M:0 3Y:0,6M:0 3Y:0,0.0000,0.0000,0.0000,5011.3706,105011.3706,0.0000,0.0000,0.0000,50522.0230,150522.0230,0.0000,0.0000,0.0000,42932.2151,142932.2151,0.0429,0.0254,0.4856,0.3837,0,0
1583648,2014-12-26,208.0000,332.0000,509.6000,0.5962,1.4500,6M:1 3Y:0,6M:1 3Y:1,6M:1 3Y:1,100.0000,100.0000,59.6154,5070.9860,105070.9860,200.0000,200.0000,204.6154,50726.6384,150726.6384,200.0000,200.0000,204.6154,43136.8305,143136.8305,0.9073,0.5521,0.5559,0.7469,1,0
1596856,2014-04-17,115.7200,120.7000,31.1000,0.0430,-0.7312,6M:0 3Y:1,6M:1 3Y:0,6M:1 3Y:0,100.0000,100.0000,-73.1248,4997.8612,104997.8612,100.0000,100.0000,4.3035,50730.9418,150730.9418,100.0000,100.0000,4.3035,43141.1340,143141.1340,0.9101,0.0034,0.5169,0.3039,1,0
1359931,2014-10-22,401.2000,551.2000,90.0000,0.3739,-0.7757,6M:0 3Y:0,6M:1 3Y:0,6M:1 3Y:0,0.0000,0.0000,0.0000,4997.8612,104997.8612,100.0000,100.0000,37.3878,50768.3297,150768.3297,100.0000,100.0000,37.3878,43178.5218,143178.5218,0.9399,0.0060,0.5292,0.3101,1,0
1163668,2019-05-09,16.2400,15.7300,23.2300,-0.0314,0.4304,6M:0 3Y:0,6M:1 3Y:0,6M:1 3Y:0,0.0000,0.0000,0.0000,4997.8612,104997.8612,100.0000,100.0000,-3.1404,50765.1893,150765.1893,100.0000,100.0000,-3.1404,43175.3814,143175.3814,0.5511,0.0030,0.5078,0.3558,0,0
1838957,2021-06-18,17.2100,6.2800,2.1900,-0.6351,-0.8727,6M:0 3Y:0,6M:0 3Y:0,6M:0 3Y:0,0.0000,0.0000,0.0000,4997.8612,104997.8612,0.0000,0.0000,0.0000,50765.1893,150765.1893,0.0000,0.0000,0.0000,43175.3814,143175.3814,0.0552,0.0014,0.4678,0.2212,0,0
46195,2021-06-09,20.1300,20.1800,15.1100,0.0025,-0.2494,6M:0 3Y:0,6M:0 3Y:0,6M:0 3Y:0,0.0000,0.0000,0.0000,4997.8612,104997.8612,0.0000,0.0000,0.0000,50765.1893,150765.1893,0.0000,0.0000,0.0000,43175.3814,143175.3814,0.1340,0.0264,0.4770,0.1953,0,0
1448597,2012-03-26,3.3000,1.0800,0.1200,-0.6727,-0.9636,6M:1 3Y:0,6M:0 3Y:0,6M:1 3Y:0,100.0000,100.0000,-67.2727,4930.5884,104930.5884,0.0000,0.0000,0.0000,50765.1893,150765.1893,100.0000,100.0000,-67.2727,43108.1087,143108.1087,0.0675,0.2117,0.5195,0.4215,0,0
1547546,2013-03-22,2.6100,2.1300,1.5100,-0.1839,-0.4215,6M:0 3Y:0,6M:0 3Y:0,6M:1 3Y:0,0.0000,0.0000,0.0000,4930.5884,104930.5884,0.0000,0.0000,0.0000,50765.1893,150765.1893,100.0000,100.0000,-18.3908,43089.7179,143089.7179,0.3598,0.0128,0.5033,0.3384,0,0
1991792,2024-01-25,37.1700,34.3000,22.3700,-0.0772,-0.3982,6M:0 3Y:1,6M:0 3Y:0,6M:0 3Y:0,100.0000,100.0000,-39.8171,4890.7714,104890.7714,0.0000,0.0000,0.0000,50765.1893,150765.1893,0.0000,0.0000,0.0000,43089.7179,143089.7179,0.2486,0.2834,0.4750,0.4373,0,0
1656501,2019-10-29,0.4000,0.5000,0.0400,0.2500,-0.9000,6M:0 3Y:0,6M:0 3Y:0,6M:1 3Y:0,0.0000,0.0000,0.0000,4890.7714,104890.7714,0.0000,0.0000,0.0000,50765.1893,150765.1893,100.0000,100.0000,25.0000,43114.7179,143114.7179,0.4542,0.2012,0.5102,0.3227,1,0
1650664,2016-02-03,18.2000,25.7000,21.6000,0.4121,0.1868,6M:0 3Y:0,6M:1 3Y:1,6M:1 3Y:1,0.0000,0.0000,0.0000,4890.7714,104890.7714,200.0000,200.0000,59.8901,50825.0794,150825.0794,200.0000,200.0000,59.8901,43174.6080,143174.6080,0.8669,0.9486,0.5116,0.7515,1,1
1131554,2021-07-07,16.9600,16.6300,20.2500,-0.0195,0.1940,6M:0 3Y:0,6M:0 3Y:0,6M:0 3Y:0,0.0000,0.0000,0.0000,4890.7714,104890.7714,0.0000,0.0000,0.0000,50825.0794,150825.0794,0.0000,0.0000,0.0000,43174.6080,143174.6080,0.1718,0.0084,0.4641,0.1976,0,0
1728190,2018-05-11,11.1200,13.1900,10.6600,0.1862,-0.0414,6M:1 3Y:0,6M:0 3Y:0,6M:1 3Y:1,100.0000,100.0000,18.6151,4909.3865,104909.3865,0.0000,0.0000,0.0000,50825.0794,150825.0794,200.0000,200.0000,14.4784,43189.0864,143189.0864,0.2155,0.2524,0.5027,0.5506,1,0
1621832,2015-07-31,107.0000,93.5200,59.2000,-0.1260,-0.4467,6M:0 3Y:0,6M:0 3Y:0,6M:1 3Y:1,0.0000,0.0000,0.0000,4909.3865,104909.3865,0.0000,0.0000,0.0000,50825.0794,150825.0794,200.0000,200.0000,-57.2710,43131.8154,143131.8154,0.0141,0.1258,0.5283,0.7787,0,1
1819438,2020-11-30,148.5000,148.5000,17.5500,0.0000,-0.8818,6M:0 3Y:1,6M:0 3Y:0,6M:1 3Y:0,100.0000,100.0000,-88.1818,4821.2047,104821.2047,0.0000,0.0000,0.0000,50825.0794,150825.0794,100.0000,100.0000,-0.0000,43131.8154,143131.8154,0.1227,0.0054,0.5116,0.4103,0,0
1652724,2021-02-04,17.0000,9.4300,0.0300,-0.4453,-0.9982,6M:0 3Y:1,6M:0 3Y:0,6M:0 3Y:0,100.0000,100.0000,-99.8235,4721.3811,104721.3811,0.0000,0.0000,0.0000,50825.0794,150825.0794,0.0000,0.0000,0.0000,43131.8154,143131.8154,0.0804,0.0285,0.4743,0.2182,0,0
1828377,2021-02-19,2.3800,5.5000,4.1800,1.3109,0.7563,6M:0 3Y:0,6M:1 3Y:1,6M:0 3Y:1,0.0000,0.0000,0.0000,4721.3811,104721.3811,200.0000,200.0000,206.7227,51031.8021,151031.8021,100.0000,100.0000,75.6303,43207.4456,143207.4456,0.9376,0.9483,0.4840,0.5836,1,1
1698530,2018-05-22,465.0000,555.0000,243.0000,0.1935,-0.4774,6M:0 3Y:0,6M:1 3Y:0,6M:1 3Y:0,0.0000,0.0000,0.0000,4721.3811,104721.3811,100.0000,100.0000,19.3548,51051.1569,151051.1569,100.0000,100.0000,19.3548,43226.8005,143226.8005,0.9123,0.0192,0.5122,0.4620,1,0
1620280,2015-04-20,12.3200,8.5000,9.8800,-0.3101,-0.1981,6M:0 3Y:1,6M:0 3Y:0,6M:1 3Y:0,100.0000,100.0000,-19.8052,4701.5760,104701.5760,0.0000,0.0000,0.0000,51051.1569,151051.1569,100.0000,100.0000,-31.0065,43195.7940,143195.7940,0.2470,0.1875,0.5068,0.4977,0,0
1552797,2012-11-02,7.7400,10.9100,12.9800,0.4096,0.6770,6M:1 3Y:0,6M:1 3Y:1,6M:1 3Y:1,100.0000,100.0000,40.9561,4742.5320,104742.5320,200.0000,200.0000,108.6563,51159.8133,151159.8133,200.0000,200.0000,108.6563,43304.4503,143304.4503,0.9563,0.9163,0.5615,0.7295,1,1
1843162,2022-02-04,10.7700,7.6700,11.4000,-0.2878,0.0585,6M:0 3Y:0,6M:0 3Y:0,6M:0 3Y:0,0.0000,0.0000,0.0000,4742.5320,104742.5320,0.0000,0.0000,0.0000,51159.8133,151159.8133,0.0000,0.0000,0.0000,43304.4503,143304.4503,0.0281,0.0034,0.4334,0.1460,0,0
1805594,2021-03-17,119.1800,78.8100,1.2000,-0.3387,-0.9899,6M:0 3Y:0,6M:0 3Y:0,6M:0 3Y:0,0.0000,0.0000,0.0000,4742.5320,104742.5320,0.0000,0.0000,0.0000,51159.8133,151159.8133,0.0000,0.0000,0.0000,43304.4503,143304.4503,0.0962,0.0012,0.4695,0.2031,0,0
1812727,2015-02-10,27320.0600,36062.4800,142.0600,0.3200,-0.9948,6M:0 3Y:0,6M:1 3Y:0,6M:1 3Y:1,0.0000,0.0000,0.0000,4742.5320,104742.5320,100.0000,100.0000,32.0000,51191.8133,151191.8133,200.0000,200.0000,-67.4800,43236.9703,143236.9703,0.5845,0.0117,0.5079,0.5955,1,0
1818644,2021-01-06,4.9500,1.6300,0.0100,-0.6707,-0.9980,6M:0 3Y:1,6M:1 3Y:0,6M:0 3Y:0,100.0000,100.0000,-99.7980,4642.7340,104642.7340,100.0000,100.0000,-67.0707,51124.7426,151124.7426,0.0000,0.0000,0.0000,43236.9703,143236.9703,0.5074,0.0174,0.4908,0.2279,0,0
1414767,2022-07-13,0.4400,0.2900,0.0400,-0.3409,-0.9091,6M:0 3Y:0,6M:0 3Y:0,6M:0 3Y:0,0.0000,0.0000,0.0000,4642.7340,104642.7340,0.0000,0.0000,0.0000,51124.7426,151124.7426,0.0000,0.0000,0.0000,43236.9703,143236.9703,0.1023,0.0829,0.4698,0.2531,0,0
1528172,2013-01-03,27000.0000,5010.0000,360.1000,-0.8144,-0.9867,6M:0 3Y:0,6M:0 3Y:0,6M:1 3Y:0,0.0000,0.0000,0.0000,4642.7340,104642.7340,0.0000,0.0000,0.0000,51124.7426,151124.7426,100.0000,100.0000,-81.4444,43155.5259,143155.5259,0.0272,0.0208,0.5189,0.4581,0,0
1719714,2019-04-24,6.5000,3.7000,0.7400,-0.4308,-0.8862,6M:0 3Y:0,6M:0 3Y:0,6M:0 3Y:0,0.0000,0.0000,0.0000,4642.7340,104642.7340,0.0000,0.0000,0.0000,51124.7426,151124.7426,0.0000,0.0000,0.0000,43155.5259,143155.5259,0.1175,0.0183,0.4953,0.4707,0,0
1517413,2019-05-10,16.0000,19.4200,11.7400,0.2138,-0.2662,6M:0 3Y:1,6M:1 3Y:1,6M:1 3Y:1,100.0000,100.0000,-26.6250,4616.1090,104616.1090,200.0000,200.0000,-5.2500,51119.4926,151119.4926,200.0000,200.0000,-5.2500,43150.2759,143150.2759,0.8800,0.9649,0.5313,0.5907,1,1
1951089,2022-02-07,9.9400,10.0500,5.7500,0.0111,-0.4215,6M:0 3Y:1,6M:0 3Y:0,6M:0 3Y:0,100.0000,100.0000,-42.1529,4573.9561,104573.9561,0.0000,0.0000,0.0000,51119.4926,151119.4926,0.0000,0.0000,0.0000,43150.2759,143150.2759,0.0539,0.0039,0.4510,0.1854,0,0
1814067,2020-10-01,150.0000,164.0000,5.5000,0.0933,-0.9633,6M:0 3Y:0,6M:1 3Y:0,6M:1 3Y:0,0.0000,0.0000,0.0000,4573.9561,104573.9561,100.0000,100.0000,9.3333,51128.8259,151128.8259,100.0000,100.0000,9.3333,43159.6092,143159.6092,0.6463,0.0319,0.5052,0.4143,1,0
1899123,2021-07-28,10.0000,9.9300,9.8700,-0.0070,-0.0130,6M:0 3Y:1,6M:0 3Y:0,6M:0 3Y:0,100.0000,100.0000,-1.3000,4572.6561,104572.6561,0.0000,0.0000,0.0000,51128.8259,151128.8259,0.0000,0.0000,0.0000,43159.6092,143159.6092,0.0457,0.0119,0.4503,0.1144,0,0
1632275,2019-02-13,0.1000,1.2800,2.3400,11.8000,22.4000,6M:0 3Y:0,6M:1 3Y:1,6M:1 3Y:1,0.0000,0.0000,0.0000,4572.6561,104572.6561,200.0000,200.0000,3420.0000,54548.8259,154548.8259,200.0000,200.0000,3420.0000,46579.6092,146579.6092,0.9709,0.9657,0.5157,0.7772,1,1
1661460,2020-07-10,15.3500,9.8900,2.1100,-0.3557,-0.8625,6M:0 3Y:0,6M:0 3Y:0,6M:1 3Y:0,0.0000,0.0000,0.0000,4572.6561,104572.6561,0.0000,0.0000,0.0000,54548.8259,154548.8259,100.0000,100.0000,-35.5700,46544.0392,146544.0392,0.3730,0.0978,0.5045,0.3122,0,0
1422930,2020-12-09,29.4500,28.7900,17.1100,-0.0224,-0.4190,6M:1 3Y:1,6M:1 3Y:0,6M:1 3Y:0,200.0000,200.0000,-44.1426,4528.5135,104528.5135,100.0000,100.0000,-2.2411,54546.5848,154546.5848,100.0000,100.0000,-2.2411,46541.7981,146541.7981,0.7681,0.0528,0.5138,0.2127,1,0
1713930,2017-10-27,13.4700,13.7100,5.0500,0.0178,-0.6251,6M:1 3Y:1,6M:0 3Y:0,6M:1 3Y:0,200.0000,200.0000,-60.7275,4467.7860,104467.7860,0.0000,0.0000,0.0000,54546.5848,154546.5848,100.0000,100.0000,1.7817,46543.5798,146543.5798,0.1205,0.2087,0.5096,0.3680,0,0
1895262,2021-06-09,3.5000,0.9000,0.4500,-0.7429,-0.8714,6M:0 3Y:0,6M:0 3Y:0,6M:0 3Y:0,0.0000,0.0000,0.0000,4467.7860,104467.7860,0.0000,0.0000,0.0000,54546.5848,154546.5848,0.0000,0.0000,0.0000,46543.5798,146543.5798,0.3319,0.0899,0.4872,0.1949,0,0
1916416,2024-03-20,3.3000,1.0000,0.7700,-0.6970,-0.7667,6M:1 3Y:0,6M:0 3Y:0,6M:0 3Y:1,100.0000,100.0000,-69.6970,4398.0890,104398.0890,0.0000,0.0000,0.0000,54546.5848,154546.5848,100.0000,100.0000,-76.6667,46466.9131,146466.9131,0.0860,0.2194,0.4741,0.5813,0,0
764630,2023-06-12,0.2800,0.1000,0.0200,-0.6429,-0.9286,6M:0 3Y:0,6M:0 3Y:0,6M:0 3Y:0,0.0000,0.0000,0.0000,4398.0890,104398.0890,0.0000,0.0000,0.0000,54546.5848,154546.5848,0.0000,0.0000,0.0000,46466.9131,146466.9131,0.1737,0.1104,0.4851,0.2667,0,0
1492426,2011-07-28,9.1500,3.8400,13.9000,-0.5803,0.5191,6M:0 3Y:0,6M:0 3Y:0,6M:1 3Y:0,0.0000,0.0000,0.0000,4398.0890,104398.0890,0.0000,0.0000,0.0000,54546.5848,154546.5848,100.0000,100.0000,-58.0328,46408.8804,146408.8804,0.0813,0.1345,0.5223,0.4037,0,0
1888014,2022-03-15,8400.0000,616.0000,1.4500,-0.9267,-0.9998,6M:1 3Y:0,6M:0 3Y:0,6M:0 3Y:0,100.0000,100.0000,-92.6667,4305.4223,104305.4223,0.0000,0.0000,0.0000,54546.5848,154546.5848,0.0000,0.0000,0.0000,46408.8804,146408.8804,0.0127,0.0010,0.4512,0.3041,0,0
1136352,2018-06-15,5.6900,5.8000,7.6700,0.0193,0.3480,6M:0 3Y:0,6M:0 3Y:0,6M:0 3Y:0,0.0000,0.0000,0.0000,4305.4223,104305.4223,0.0000,0.0000,0.0000,54546.5848,154546.5848,0.0000,0.0000,0.0000,46408.8804,146408.8804,0.0709,0.0351,0.4912,0.2857,0,0
12927,2024-10-29,52.9300,60.2000,60.2000,0.1374,0.1374,6M:0 3Y:0,6M:1 3Y:0,6M:1 3Y:1,0.0000,0.0000,0.0000,4305.4223,104305.4223,100.0000,100.0000,13.7351,54560.3199,154560.3199,200.0000,200.0000,27.4702,46436.3506,146436.3506,0.8536,0.0948,0.5127,0.5049,1,0
1814728,2020-09-18,9.8000,9.9300,10.0600,0.0133,0.0265,6M:1 3Y:0,6M:0 3Y:0,6M:0 3Y:0,100.0000,100.0000,1.3265,4306.7489,104306.7489,0.0000,0.0000,0.0000,54560.3199,154560.3199,0.0000,0.0000,0.0000,46436.3506,146436.3506,0.1455,0.0562,0.4961,0.3056,0,0
1758057,2019-03-25,147.0000,151.5000,223.2000,0.0306,0.5184,6M:0 3Y:1,6M:0 3Y:1,6M:0 3Y:1,100.0000,100.0000,51.8367,4358.5856,104358.5856,100.0000,100.0000,51.8367,54612.1567,154612.1567,100.0000,100.0000,51.8367,46488.1873,146488.1873,0.0095,0.9478,0.4820,0.7533,0,1
1817868,2021-08-12,10.0000,9.8100,10.3400,-0.0190,0.0340,6M:1 3Y:1,6M:0 3Y:0,6M:0 3Y:0,200.0000,200.0000,1.5000,4360.0856,104360.0856,0.0000,0.0000,0.0000,54612.1567,154612.1567,0.0000,0.0000,0.0000,46488.1873,146488.1873,0.0095,0.0137,0.4702,0.2032,0,0
1481504,2011-04-05,0.0600,0.0600,0.2300,0.0000,2.8333,6M:0 3Y:0,6M:0 3Y:1,6M:1 3Y:1,0.0000,0.0000,0.0000,4360.0856,104360.0856,100.0000,100.0000,283.3333,54895.4900,154895.4900,200.0000,200.0000,283.3333,46771.5207,146771.5207,0.3648,0.9876,0.5248,0.6671,0,1
1603207,2014-10-01,204.7500,185.1500,213.5000,-0.0957,0.0427,6M:0 3Y:0,6M:0 3Y:0,6M:1 3Y:1,0.0000,0.0000,0.0000,4360.0856,104360.0856,0.0000,0.0000,0.0000,54895.4900,154895.4900,200.0000,200.0000,-5.2991,46766.2215,146766.2215,0.2808,0.0239,0.5221,0.5383,0,0
1642081,2015-10-08,22.3100,17.9500,39.8700,-0.1954,0.7871,6M:0 3Y:1,6M:1 3Y:1,6M:1 3Y:1,100.0000,100.0000,78.7091,4438.7947,104438.7947,200.0000,200.0000,59.1663,54954.6563,154954.6563,200.0000,200.0000,59.1663,46825.3878,146825.3878,0.6570,0.9166,0.5337,0.5644,0,1
1822250,2020-12-16,601.5000,338.1000,5.5800,-0.4379,-0.9907,6M:0 3Y:1,6M:0 3Y:0,6M:1 3Y:0,100.0000,100.0000,-99.0723,4339.7224,104339.7224,0.0000,0.0000,0.0000,54954.6563,154954.6563,100.0000,100.0000,-43.7905,46781.5973,146781.5973,0.0504,0.0034,0.5039,0.3090,0,0
1887912,2023-09-22,1.0200,1.0200,2.1100,0.0000,1.0686,6M:1 3Y:0,6M:0 3Y:1,6M:0 3Y:1,100.0000,100.0000,0.0000,4339.7224,104339.7224,100.0000,100.0000,106.8627,55061.5190,155061.5190,100.0000,100.0000,106.8627,46888.4600,146888.4600,0.1684,0.9558,0.4818,0.6428,0,1
1538210,2021-02-12,633.2500,321.0000,9.9400,-0.4931,-0.9843,6M:0 3Y:0,6M:0 3Y:0,6M:0 3Y:0,0.0000,0.0000,0.0000,4339.7224,104339.7224,0.0000,0.0000,0.0000,55061.5190,155061.5190,0.0000,0.0000,0.0000,46888.4600,146888.4600,0.0266,0.0121,0.4683,0.2177,0,0
1923840,2022-09-14,17.0000,4.0600,5.1400,-0.7612,-0.6976,6M:1 3Y:1,6M:0 3Y:0,6M:0 3Y:0,200.0000,200.0000,-145.8824,4193.8400,104193.8400,0.0000,0.0000,0.0000,55061.5190,155061.5190,0.0000,0.0000,0.0000,46888.4600,146888.4600,0.0556,0.0319,0.4612,0.2437,0,0
1771951,2022-01-13,20.0500,14.7600,26.1100,-0.2638,0.3022,6M:0 3Y:0,6M:0 3Y:0,6M:0 3Y:0,0.0000,0.0000,0.0000,4193.8400,104193.8400,0.0000,0.0000,0.0000,55061.5190,155061.5190,0.0000,0.0000,0.0000,46888.4600,146888.4600,0.0096,0.0095,0.4475,0.2013,0,0
1835567,2021-03-31,9.6600,9.9100,0.0100,0.0259,-0.9990,6M:0 3Y:1,6M:0 3Y:0,6M:0 3Y:0,100.0000,100.0000,-99.8965,4093.9435,104093.9435,0.0000,0.0000,0.0000,55061.5190,155061.5190,0.0000,0.0000,0.0000,46888.4600,146888.4600,0.0829,0.0193,0.4920,0.1650,0,0
1496671,2014-10-02,188.2000,328.4000,315.0000,0.7450,0.6738,6M:0 3Y:0,6M:1 3Y:0,6M:1 3Y:0,0.0000,0.0000,0.0000,4093.9435,104093.9435,100.0000,100.0000,74.4952,55136.0142,155136.0142,100.0000,100.0000,74.4952,46962.9553,146962.9553,0.9215,0.0162,0.5408,0.4874,1,0
1610466,2014-10-29,19.0400,22.1900,15.8000,0.1654,-0.1702,6M:0 3Y:0,6M:1 3Y:0,6M:1 3Y:1,0.0000,0.0000,0.0000,4093.9435,104093.9435,100.0000,100.0000,16.5441,55152.5584,155152.5584,200.0000,200.0000,-0.4727,46962.4826,146962.4826,0.9256,0.2763,0.5496,0.5014,1,0
1786842,2020-09-24,33.5500,30.7400,30.2200,-0.0838,-0.0993,6M:0 3Y:0,6M:0 3Y:1,6M:0 3Y:1,0.0000,0.0000,0.0000,4093.9435,104093.9435,100.0000,100.0000,-9.9255,55142.6329,155142.6329,100.0000,100.0000,-9.9255,46952.5571,146952.5571,0.3661,0.5438,0.4960,0.5345,0,0
